Picture Perfect Mysteries Picture Perfect Mysteries: Newlywed and Dead	2019	Walter Klenhard	"\N"	"\N"
Twist of Fate	1954	Robert Westerby	1909	1968
Candleshoe	1977	Rosemary Anne Sisson	1923	2017
Dreamscape	1984	Joseph Ruben	1950	"\N"
Back to the Beach	1987	James Komack	1924	1997
The Beauty Inside	2015	Seon-jeong Kim	"\N"	"\N"
Black Mama White Mama	1973	H.R. Christian	"\N"	"\N"
Buffalo Bill and the Indians, or Sitting Bull's History Lesson	1976	Alan Rudolph	1943	"\N"
Intimate Affairs	2001	Alan Rudolph	1943	"\N"
Seeking Temporary Wife	2003	Robert Styrbjörn	1977	"\N"
Ghost Stories	2020	Dibakar Banerjee	1969	"\N"
Mission London	2010	Delyana Maneva	"\N"	"\N"
Look Both Ways	2022	April Prosser	"\N"	"\N"
Running Against the Wind	2019	Jan Philipp Weyl	"\N"	"\N"
The Conquest of Siberia	2019	Aleksey Permyakov	"\N"	"\N"
Moontide	1942	John O'Hara	1905	1970
Home from the Hill	1960	Harriet Frank Jr.	1923	2020
Delirium	1979	Jim Loew	"\N"	"\N"
Star Trek IV: The Voyage Home	1986	Steve Meerson	"\N"	"\N"
Indochine	1992	Erik Orsenna	1947	"\N"
Like a House on Fire	2020	Jesse Noah Klein	"\N"	"\N"
Neds	2010	Peter Mullan	1959	"\N"
Clash	2009	Quang Hung Ho	"\N"	"\N"
Samurai Cop 2: Deadly Vengeance	2015	Amir Shervan	1929	2006
Baahubali 2: The Conclusion	2017	S.S. Rajamouli	1973	"\N"
Hotel Transylvania 3: Summer Vacation	2018	Genndy Tartakovsky	1970	"\N"
The Damned	1962	Evan Jones	1927	2023
Intentions of Murder	1964	Shinji Fujiwara	"\N"	1984
War and Peace, Part III: The Year 1812	1967	Vasiliy Solovyov	1925	2012
D.A.R.Y.L.	1985	Allan Scott	1939	"\N"
The Trench	1999	William Boyd	1952	"\N"
Meek's Cutoff	2010	Jonathan Raymond	1971	"\N"
Endgame	2015	Hector Salinas	"\N"	"\N"
The Last Emperor	1987	Bernardo Bertolucci	1941	2018
The Santa Clause	1994	Leo Benvenuti	"\N"	"\N"
The Great White Hype	1996	Tony Hendra	1941	2021
Poppitz	2002	Harald Sicheritz	1958	"\N"
Goodbye Seventies	2020	Todd Verow	1966	"\N"
The Mine	2012	Scott Woldman	"\N"	"\N"
Unknown	2011	Didier Van Cauwelaert	1960	"\N"
Last Moment of Clarity	2020	Colin Krisel	"\N"	"\N"
Anegan	2015	K.V. Anand	1966	2021
Delirium	2018	Lisa Clemens	"\N"	"\N"
Vengeance of the Phoenix Sisters	1968	Ko Chu	"\N"	"\N"
Mr. Weekend	2020	McKenzie Woodward	"\N"	"\N"
Unbridled	2018	Jota Linares	"\N"	"\N"
Picture Perfect Mysteries Picture Perfect Mysteries: Newlywed and Dead	2019	Marcy Holland	"\N"	"\N"
The Stunt Woman	1996	Man-Keung Chan	"\N"	"\N"
Le jardin des supplices	1976	Octave Mirbeau	1850	1917
The Promised Land	2019	Takahisa Zeze	1960	"\N"
The Mad Whale	2017	Max Newman	"\N"	"\N"
Diablo. The race for everything	2019	Michal Kasprzyk	"\N"	"\N"
Camelot	1967	T.H. White	1906	1964
Against the Sun	2014	Mark David Keegan	"\N"	"\N"
Get Mean	1975	Wolfe Lowenthal	"\N"	"\N"
The Land Before Time VI: The Secret of Saurus Rock	1998	John Loy	"\N"	"\N"
Executive Order	2020	Lázaro Ramos	1978	"\N"
Blindsided	2018	Brandon Tataryn	1985	"\N"
The Killer Is Loose	1956	Harold Medford	1911	1977
Der Turm der verbotenen Liebe	1968	Jean-Claude Eger	"\N"	"\N"
The Ancines Woods	1970	Juan Antonio Porto	1937	2021
Futurama: Bender's Big Score	2007	David X. Cohen	1966	"\N"
R.I.P.D.	2013	Peter M. Lenkov	1964	"\N"
Ghost Stories	2020	Niranjan Iyengar	"\N"	"\N"
Zookeeper	2011	Rock Reuben	"\N"	"\N"
Family Squares	2022	Brad Morris	1975	"\N"
Hacker: Trust No One	2021	Sam Mason-Bell	"\N"	"\N"
Point Break	2015	Rick King	"\N"	"\N"
Christmas Belle	2013	Joany Kane	"\N"	"\N"
June in January	2014	J.B. White	"\N"	"\N"
My Gal Sunday	2014	Mary Higgins Clark	1927	2020
Soorma	2018	Siva Ananth	1974	"\N"
Eating Raoul	1982	Richard Blackburn	"\N"	"\N"
Jacob	1994	Lionel Chetwynd	1940	"\N"
Billie Eilish: The World's a Little Blurry	2021	R.J. Cutler	1962	"\N"
Le mac	2010	Thomas Gilou	1955	"\N"
DC Super Hero Girls: Intergalactic Games	2017	Shea Fontana	"\N"	"\N"
Hollow Point	2019	Daniel Zirilli	"\N"	"\N"
Vedo nudo	1969	Ruggero Maccari	1919	1989
Charlie Chan and the Curse of the Dragon Queen	1981	Stan Burns	1923	2002
Big Trouble in Little China	1986	W.D. Richter	1945	"\N"
The Promised Land	2019	Shûichi Yoshida	"\N"	"\N"
The Binding	2020	Daniele Cosci	"\N"	"\N"
SuperBrother	2009	Åke Sandgren	1955	"\N"
Villain	2010	Shûichi Yoshida	"\N"	"\N"
Anegan	2015	Gautam Siddharth	"\N"	"\N"
The Trip	1967	Jack Nicholson	1937	"\N"
Silence	2016	Shûsaku Endô	1923	1996
My Best Friend's Bouquet	2020	Jenna Palermo	"\N"	"\N"
Weapon of Choice	2018	Fritz Ofner	"\N"	"\N"
Horus: Prince of the Sun	1968	Kazuo Fukazawa	"\N"	"\N"
Get Mean	1975	Lloyd Battista	1937	"\N"
Seven Swords	2005	Yusheng Liang	1924	2009
Attack Force	2006	Steven Seagal	1952	"\N"
Sator	2019	Jordan Graham	1986	"\N"
A View of Love	2010	Natalie Carter	1955	"\N"
Night Market Hero	2011	Tan-Ching Yeh	"\N"	"\N"
Beyond the Sky	2018	Marc Porterfield	1967	"\N"
Birds of a Feather 2	2018	Curtis Franklin	1975	"\N"
A Christmas Carol	1984	Roger O. Hirson	1926	2019
OSS 117: Lost in Rio	2009	Jean Bruce	1921	1963
I Declare War	2012	Jason Lapeyre	"\N"	"\N"
Campus Confidential	2013	Chia-Ying Lee	"\N"	"\N"
Here Is Your Life	1966	Jan Troell	1931	"\N"
Danger: Diabolik	1968	Dino Maiuri	1916	1984
Street Law	1974	Dino Maiuri	1916	1984
Chuck Lawson and the Night of the Invaders	2020	Daphne Bonner	"\N"	"\N"
Black Butterfly	2017	Hervé Korian	"\N"	"\N"
Bo Burnham: Make Happy	2016	Bo Burnham	1990	"\N"
Valley of the Zombies	1946	Dorrell McGowan	1899	1997
Vigilante Force	1976	George Armitage	1942	"\N"
Zombie Lake	1981	Julián Esteban	1953	"\N"
Intruder	1989	Lawrence Bender	1957	"\N"
Def by Temptation	1990	James Bond III	1969	"\N"
Hitman	1998	Hing-Ka Chan	"\N"	"\N"
Untraceable	2008	Allison Burnett	1958	"\N"
Return to the Wild: The Chris McCandless Story	2014	Jeanmarie Condon	"\N"	"\N"
Ocean's Eight	2018	Jack Golden Russell	"\N"	"\N"
Somebody's Xylophone	2016	Areno Inoue	1961	"\N"
Scrat: Spaced Out	2016	Aubrey Solomon	"\N"	"\N"
Parmanu: The Story of Pokhran	2018	Abhishek Sharma	1987	"\N"
The Road to Edmond	2018	David Trotter	"\N"	"\N"
Beers of Joy	2019	Scott Owen	"\N"	"\N"
The Echo of Thunder	1998	Libby Hathorn	1943	"\N"
Love Happens	2009	Brandon Camp	1971	"\N"
Deadly Code	2013	Gabriele Salvatores	1950	"\N"
An Honest Liar	2014	Justin Weinstein	"\N"	"\N"
Rain	2020	Janno Jürgens	1985	"\N"
The Hows of Us	2018	Cathy Garcia-Molina	"\N"	"\N"
Affair in Trinidad	1952	James Gunn	1920	1966
A Very Curious Girl	1969	Claude Makovski	1936	2020
A Star Is Born	1976	John Gregory Dunne	1932	2003
Amanda & the Alien	1995	Jon Kroll	"\N"	"\N"
Ji lian gou xian nai	1981	Fong Chen	"\N"	"\N"
Timecode	2000	Mike Figgis	1948	"\N"
This Filthy World	2006	John Waters	1946	"\N"
Dead Souls	2012	John Doolan	1984	"\N"
Superman: Unbound	2013	Gary Frank	1969	"\N"
Little Women	2019	Greta Gerwig	1983	"\N"
Remember	2015	Benjamin August	"\N"	"\N"
The Lost Arcade	2015	Irene Chin	"\N"	"\N"
Variety	1925	Ewald André Dupont	1891	1956
Affair in Trinidad	1952	Berne Giler	1908	1967
A Christmas Carol	1984	Charles Dickens	1812	1870
The Land Before Time VI: The Secret of Saurus Rock	1998	Tony Geiss	1924	2011
Nicholas Nickleby	2002	Charles Dickens	1812	1870
The Intern - A Summer of Lust	2019	Montiel	"\N"	"\N"
Fortress of War	2010	Igor Ugolnikov	1962	"\N"
Spectre	2015	Robert Wade	1962	"\N"
The Green Room	1978	Jean Gruault	1924	2015
Bernie	1996	Gilles Laurent	"\N"	"\N"
Seven Swords	2005	Hark Tsui	1950	"\N"
The Deep House	2021	Julien Maury	"\N"	"\N"
Mystery Team	2009	Dan Eckman	1984	"\N"
The Watch	2012	Seth Rogen	1982	"\N"
The Twilight Saga: Eclipse	2010	Stephenie Meyer	1973	"\N"
Loving Vincent	2017	Hugh Welchman	1975	"\N"
Mad Love	1935	Guy Endore	1900	1970
That Hamilton Woman	1941	Walter Reisch	1903	1983
Glory at Sea	1952	Ivan Goff	1910	1999
Twist of Fate	1954	Alford Van Ronkel	1908	1965
Doctor Dolittle	1967	Hugh Lofting	1886	1947
Get Mean	1975	Tony Anthony	1937	"\N"
Cut and Run	1984	Dardano Sacchetti	1944	"\N"
G.I. Joe: The Movie	1987	Buzz Dixon	"\N"	"\N"
Aurora Teagarden Mysteries Aurora Teagarden Mysteries: How to Con A Con	2021	Teena Booth	"\N"	"\N"
Hunt for the Labyrinth Killer	2013	Steven Palmer Peterson	"\N"	"\N"
Secretariat's Jockey: Ron Turcotte	2013	Phil Comeau	1956	"\N"
The Bridge Part 2	2016	Jamie Pachino	"\N"	"\N"
The Mad Whale	2017	Colleen O'Halloran	"\N"	"\N"
Oxygen	2021	Christie LeBlanc	"\N"	"\N"
Monster Family	2017	Catharina Junk	"\N"	"\N"
Aurora Teagarden Mysteries Reap What You Sew: An Aurora Teagarden Mystery	2018	Teena Booth	"\N"	"\N"
The Domain	2019	Tiago Guedes	1971	"\N"
The Domain	2019	Gilles Taurand	1943	"\N"
Airport	1970	George Seaton	1911	1979
G.I. Joe: The Movie	1987	Roger Slifer	1954	2015
Jacob	1994	Francesco Maria Nappi	"\N"	"\N"
I Confess	1953	George Tabori	1914	2007
Hatchet for the Honeymoon	1970	Santiago Moncada	1928	2018
Breakout	1975	Marc Norman	1941	"\N"
Frontier(s)	2007	Xavier Gens	1975	"\N"
25, 000 Miles to Glory	2015	Rhett Grametbauer	"\N"	"\N"
1/2 New Year	2019	Drew McAnany	"\N"	"\N"
Knights of the Damned	2017	Ben Loyd-Holmes	1981	"\N"
Paranoia	1969	Ugo Moretti	1917	1991
Pearl Harbor	2001	Randall Wallace	1949	"\N"
The Ides of March	2011	Grant Heslov	1963	"\N"
Planet Single	2016	Mitja Okorn	1981	"\N"
Ocean's Eight	2018	George Clayton Johnson	1929	2015
The Hows of Us	2018	Gilliann Ebreo	"\N"	"\N"
Backbeat	1994	Stephen Ward	"\N"	"\N"
The Girl from Pussycat	1969	Roman Hans	"\N"	"\N"
Peacock	2010	Ryan O Roy	"\N"	"\N"
Messengers 2: The Scarecrow	2009	Todd Farmer	1968	"\N"
Homeroom	2021	Peter Nicks	"\N"	"\N"
Assassins Tale	2013	Guy Garner	"\N"	"\N"
Captive	2015	Ashley Smith	"\N"	"\N"
Campus Confidential	2013	Chao-Bin Su	"\N"	"\N"
The Eternal Road	2017	Tom Abrams	"\N"	"\N"
Sumurun	1920	Friedrich Freksa	1882	1955
For a Few Dollars More	1965	Luciano Vincenzoni	1926	2013
The Dove	1974	Peter S. Beagle	1939	"\N"
The Demon's Waltz	2021	Ryan Callaway	"\N"	"\N"
DC Showcase: Blue Beetle	2021	Steve Ditko	1927	2018
The Dark Tower	2017	Nikolaj Arcel	1972	"\N"
Endgame	2015	Carmen Marrón	"\N"	"\N"
Everyday Rebellion	2013	Arash T. Riahi	1972	"\N"
Apex: The Story of the Hypercar	2016	Mike Spinelli	"\N"	"\N"
The Racer	2020	Kieron J. Walsh	1969	"\N"
City Hunter	2018	Pierre Dudan	"\N"	"\N"
Happy Birthday Hannah	2018	Matthew I. Schmidt	"\N"	"\N"
The Ancines Woods	1970	Pedro Olea	1938	"\N"
Dreamscape	1984	Chuck Russell	1958	"\N"
Real Genius	1985	Pat Proft	1947	"\N"
Endless Love	2014	Shana Feste	1976	"\N"
Nana	1926	Pierre Lestringuez	1889	1950
Drums Along the Mohawk	1939	Lamar Trotti	1900	1952
Mother Wore Tights	1947	Lamar Trotti	1900	1952
Real Life	1979	Albert Brooks	1947	"\N"
Carolina	2003	Katherine Fugate	1962	"\N"
Ghost Stories	2020	Zoya Akhtar	1972	"\N"
Snow Buddies	2008	Phil Hanley	"\N"	"\N"
This Is Where I Leave You	2014	Jonathan Tropper	1970	"\N"
Le mac	2010	Vincent Lambert	"\N"	"\N"
Skateboard or Die	2018	Dirk Foulger	"\N"	"\N"
Gully Boy	2019	Zoya Akhtar	1972	"\N"
Unbridled	2017	Bonné Bartron	"\N"	"\N"
Garage Sale Mysteries Garage Sale Mystery: The Mask Murder	2018	Suzi Weinert	"\N"	"\N"
Night Nurse	1931	Grace Perkins	1900	1955
I Cover the Waterfront	1933	Jack Jevne	1892	1972
Winter adu00e9	1989	Helke Misselwitz	1947	"\N"
Nowhere to Run	1993	Joe Eszterhas	1944	"\N"
The Vigil	2019	Keith Thomas	"\N"	"\N"
Kelet	2020	Susani Mahadura	"\N"	"\N"
Terror in Woods Creek	2017	Tracy Lee Staton	"\N"	"\N"
The Second Act of Elliott Murphy	2015	Jorge Arenillas	"\N"	"\N"
Garantu00eda personal	2016	Rodrigo Rivas	1978	"\N"
Neon Bull	2015	Gabriel Mascaro	1983	"\N"
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	Joe Shuster	1914	1992
DC Super Hero Girls: Intergalactic Games	2017	Joe Shuster	1914	1992
Hog Wild	1930	H.M. Walker	1878	1937
Real Life	1979	Harry Shearer	1943	"\N"
Fortress of War	2010	Aleksey Dudarev	1950	2023
A View of Love	2010	Frédéric Bélier-Garcia	1965	"\N"
Diablo. The race for everything	2019	Michal Otlowski	1975	"\N"
Crooklyn	1994	Spike Lee	1957	"\N"
Evoscarion: 2.0 You Can (Not) Advance	2009	Shinji Higuchi	1965	"\N"
Mookuthi Amman	2020	K.N. Vijay Kumar	"\N"	"\N"
3000 Nights	2015	Mai Masri	"\N"	"\N"
Zindagi Kitni Haseen Hay	2016	Abdul Khaliq Khan	"\N"	"\N"
These Three	1936	Lillian Hellman	1905	1984
The Dreaming	1988	Craig Lahiff	1947	2014
Intimate Affairs	2001	Michael Henry Wilson	1946	2014
The Phantom of the Opera	2004	Andrew Lloyd Webber	1948	"\N"
Today You Die	2005	Kevin Moore	"\N"	"\N"
Hell and Back	2015	Hugh Sterbakov	"\N"	"\N"
88	2015	April Mullen	"\N"	"\N"
Othello	2016	William Shakespeare	1564	1616
Falchi: Falcons Special Squad	2017	Giorgio Caruso	"\N"	"\N"
Lake Michigan Monster	2018	Ryland Brickson Cole Tews	"\N"	"\N"
Lovecut	2020	Johanna Lietha	"\N"	"\N"
Pluto's Purchase	1948	Bill de la Torre	"\N"	"\N"
The Lords of Flatbush	1974	Sylvester Stallone	1946	"\N"
First Blood	1982	Sylvester Stallone	1946	"\N"
Homeboy	1988	Mickey Rourke	1952	"\N"
The Lake House	2006	Ji Na Yeo	"\N"	"\N"
The Congress	2013	Ari Folman	1962	"\N"
Getaway	2013	Gregg Maxwell Parker	"\N"	"\N"
Lego Scooby-Doo!: Haunted Hollywood	2016	Duane Capizzi	"\N"	"\N"
Ring of Bright Water	1969	Jack Couffer	1924	2021
The Game of Their Lives	2005	Angelo Pizzo	"\N"	"\N"
Entertainment	2015	Gregg Turkington	1967	"\N"
Lego Scooby-Doo!: Haunted Hollywood	2016	William Hanna	1910	2001
Parmanu: The Story of Pokhran	2018	Sanyuktha Chawla Shaikh	"\N"	"\N"
Vampires vs. the Bronx	2020	Blaise Hemingway	1977	"\N"
Eva	1948	Gustaf Molander	1888	1973
The Small One	1978	Peter Young	1948	1985
The Last Emperor	1987	Mark Peploe	1943	"\N"
Funny Games	1997	Michael Haneke	1942	"\N"
Viceroy's House	2017	Gurinder Chadha	1960	"\N"
Rush	1991	Kim Wozencraft	"\N"	"\N"
Africa: The Serengeti	1994	Mose Richards	"\N"	"\N"
Prey of the Jaguar	1996	Bud Robertson	"\N"	"\N"
Spellbound	2003	Rob Greenberg	"\N"	"\N"
Gabriel	2007	Matt Hylton Todd	"\N"	"\N"
Extremely Analytical	2021	Janet Roth	"\N"	"\N"
Spectre	2015	Neal Purvis	1961	"\N"
Return to the Wild: The Chris McCandless Story	2014	Ann Johnson Prum	"\N"	"\N"
The Body Snatcher	1945	Robert Louis Stevenson	1850	1894
Affair in Trinidad	1952	Virginia Van Upp	1902	1970
The Binding	2020	Davide Orsini	"\N"	"\N"
Sarah Cooper: Everything's Fine	2020	Jake Fogelnest	1979	"\N"
Dark Places	2015	Gilles Paquet-Brenner	1974	"\N"
Flight from Hell	2014	Vincent Zhou	"\N"	"\N"
The Last Hunt	1956	Richard Brooks	1912	1992
Set Secrets	2022	Jerard McKinzie	"\N"	"\N"
Backgammon	2015	Francisco Orvañanos	"\N"	"\N"
Entertainment	2015	Tim Heidecker	1976	"\N"
The Dancing Dogs of Dombrova	2018	Zack Bernbaum	"\N"	"\N"
Appiness	2018	Eli Batalion	"\N"	"\N"
Sye Raa Narasimha Reddy	2019	Surender Reddy	1975	"\N"
T11 Incomplete	2020	Suzanne Guacci	"\N"	"\N"
Cinderella: The Enchanted Beginning	2018	Jessica Gomez Lopez	"\N"	"\N"
The Verdict	1982	David Mamet	1947	"\N"
Wu ye li ren	1986	Stephen Shiu	"\N"	"\N"
Bull Durham	1988	Ron Shelton	1945	"\N"
Journey to the Center of the Earth	1988	Judith Berg	"\N"	"\N"
Blue Chips	1994	Ron Shelton	1945	"\N"
The Great White Hype	1996	Ron Shelton	1945	"\N"
The Room	1992	Sion Sono	1961	"\N"
Asylum: Twisted Horror and Fantasy Tales	2020	Caye Casas	"\N"	"\N"
Beers of Joy	2019	David Swift	"\N"	"\N"
Trouble Brewing	1939	Michael Hogan	1893	1977
The Dove	1974	Robin Lee Graham	1949	"\N"
Fingers	1978	James Toback	1944	"\N"
Tourist Trap	1979	J. Larry Carroll	1946	"\N"
The Lake House	2006	David Auburn	1969	"\N"
Cute Devil	2018	Machiko Nasu	1952	"\N"
Cave of Forgotten Dreams	2010	Werner Herzog	1942	"\N"
The Oxbow Cure	2013	Calvin Thomas	1986	"\N"
The Anthem of the Heart	2017	Yukiko Manabe	"\N"	"\N"
Seeding of a Ghost	1983	Kamber Huang	"\N"	"\N"
Hitman	1998	Vincent Kok	1965	"\N"
Scooby-Doo! Mask of the Blue Falcon	2012	Marly Halpern-Graser	"\N"	"\N"
June in January	2014	Jean Abounader	"\N"	"\N"
Broken Star	2018	David Brant	"\N"	"\N"
Outrage Coda	2017	Takeshi Kitano	1947	"\N"
Percy Jackson & the Olympians: The Lightning Thief	2010	Rick Riordan	1964	"\N"
Macho: The Hector Camacho Story	2020	Aaron Cohen	"\N"	"\N"
Mowgli: Legend of the Jungle	2018	Rudyard Kipling	1865	1936
Viceroy's House	2017	Paul Mayeda Berges	1968	"\N"
The World's Greatest Athlete	1973	Gerald Gardner	1929	2020
Day of the Warrior	1996	Andy Sidaris	1931	2007
The Assignment	1997	Sabi H. Shabtai	"\N"	"\N"
Assassins Tale	2013	Arthur Louis Fuller	"\N"	"\N"
The Lears	2017	Carl Bessai	"\N"	"\N"
Asylum: Twisted Horror and Fantasy Tales	2020	Vincent Cloutier	"\N"	"\N"
A Timeless Christmas	2020	Ron Oliver	"\N"	"\N"
The Oxbow Cure	2013	Yonah Lewis	1986	"\N"
Red Beard	1965	Akira Kurosawa	1910	1998
Dreams	1990	Akira Kurosawa	1910	1998
Breakaway	2011	Jeff Schechter	"\N"	"\N"
The Road to Edmond	2018	Tripp Fuller	"\N"	"\N"
Moontide	1942	Willard Robertson	1886	1948
The Earrings of Madame De...	1953	Max Ophüls	1902	1957
Punishment Island	1966	Shintarô Ishihara	1932	2022
The Wedding Party	1969	Brian De Palma	1940	"\N"
Saturn 3	1980	Martin Amis	1949	2023
Mystic Pizza	1988	Alfred Uhry	1936	"\N"
Neha	1991	Ondrej Sulaj	1949	"\N"
Inflatable Sex Doll of the Wastelands	1967	Atsushi Yamatoya	1936	1993
A Guy Thing	2003	Pete Schwaba	"\N"	"\N"
Laws of Attraction	2004	Robert Harling	1951	"\N"
An Honest Liar	2014	Greg O'Toole	"\N"	"\N"
A Star Is Born	1976	Frank Pierson	1925	2012
R.O.T.O.R.	1987	Budd Lewis	1948	2014
Desperate Teenage Lovedolls	1984	David Markey	1963	"\N"
Breakdown Forest - Reise in den Abgrund	2019	Patrick Roy Beckert	"\N"	"\N"
Drain the Sunken Pirate City	2017	Sophie Elwin-Harris	"\N"	"\N"
Sleeping Dogs	1977	Ian Mune	1941	"\N"
D.A.R.Y.L.	1985	Jeffrey Ellis	"\N"	"\N"
The Patriot	2000	Robert Rodat	1953	"\N"
Pick A Side	2021	Edward Calvin Green	"\N"	"\N"
Spring Awakening: Those You've Known	2022	Steven Sater	"\N"	"\N"
Justice League: War	2014	Jim Lee	1964	"\N"
Piranhas	2019	Claudio Giovannesi	1978	"\N"
Melody Time	1948	Homer Brightman	1901	1988
Hocus Pocus	1993	Mick Garris	1951	"\N"
Bert Stern: Original Madman	2011	Shannah Laumeister Stern	1969	"\N"
Taking a Shot at Love	2021	Laura Grant	"\N"	"\N"
Truth and Justice	2019	Tanel Toom	1982	"\N"
Comrades of 1918	1930	Ladislaus Vajda	1877	1933
The Barber Shop	1933	W.C. Fields	1880	1946
Black Mama White Mama	1973	Joe Viola	"\N"	"\N"
The House in Nightmare Park	1973	Clive Exton	1930	2007
Rugrats in Paris	2000	David N. Weiss	"\N"	"\N"
Unknown	2011	Stephen Cornwell	"\N"	"\N"
Cutterhead	2018	Rasmus Kloster Bro	"\N"	"\N"
Black	2005	Prakash Kapadia	"\N"	"\N"
The Accidental Husband	2008	Clare Naylor	"\N"	"\N"
Mother's Love	2022	Cristóbal Garrido	"\N"	"\N"
Cash on Demand	1961	David T. Chantler	1925	2012
Once Bitten	1985	Jonathan Roberts	"\N"	"\N"
Unnatural Causes	2008	Jacques Haitkin	1950	2023
A Timeless Christmas	2020	Duane Poole	1948	2023
American Maniacs	2012	Trent Haaga	"\N"	"\N"
The Queen of Spades	2016	Pavel Lungin	1949	"\N"
Endless Love	2014	Joshua Safran	"\N"	"\N"
Transition	2018	Matt Taylor	"\N"	"\N"
An Uncommon Grace	2017	David Golden	"\N"	"\N"
City Hunter	2018	Philippe Lacheau	1980	"\N"
Broadway Love	1918	Ida May Park	1879	1954
Deception	1920	Norbert Falk	1872	1932
Monsieur Hulot's Holiday	1953	Pierre Aubert	"\N"	"\N"
The Tin Drum	1979	Franz Seitz	1921	2006
Isolation	2021	Larry Fessenden	1963	"\N"
My Next Challenge	2020	Toluwa Fayemi	"\N"	"\N"
First Christmas	2020	Rasheeda Garner	"\N"	"\N"
Zeroville	2019	Paul Felten	"\N"	"\N"
The Eternal Road	2017	Antti-Jussi Annila	1977	"\N"
Raaz Reboot	2016	Girish Dhamija	"\N"	"\N"
Radium Girls	2018	Ginny Mohler	"\N"	"\N"
The Wedding Party	1969	Wilford Leach	1929	1988
Pocahontas 2: Journey to a New World (1998) (V)	1998	Flip Kobler	"\N"	"\N"
The Shopaholics	2006	Ka-Fai Wai	1962	"\N"
The Watch	2012	Jared Stern	"\N"	"\N"
A Warrior's Heart	2011	Martin Dugard	"\N"	"\N"
Aurora Teagarden Mysteries Aurora Teagarden Mysteries: How to Con A Con	2021	Charlaine Harris	1951	"\N"
Lovers of Hate	2010	Bryan Poyser	"\N"	"\N"
China Salesman	2017	Tan Bing	"\N"	"\N"
Aurora Teagarden Mysteries Reap What You Sew: An Aurora Teagarden Mystery	2018	Charlaine Harris	1951	"\N"
The Lunatics	1986	Tung-Shing Yee	1957	"\N"
Bottle Shock	2008	Lannette Pabon	"\N"	"\N"
I Could Go on Singing	1963	Robert Dozier	1930	2012
A Man Called Sledge	1970	Frank Kowalski	1898	1976
Sweater Girls	1978	Don Jones	1938	2021
Hocus Pocus	1993	Neil Cuthbert	1951	"\N"
The City of Lost Children	1995	Gilles Adrien	"\N"	"\N"
Sensitive New Age Killer	2000	David Richardson	"\N"	"\N"
The Intern - A Summer of Lust	2019	Erika Lust	"\N"	"\N"
The Butler	2013	Danny Strong	1974	"\N"
Alice in Marialand	2014	Rafael Gaytán	"\N"	"\N"
Death of a Salesman	1985	Arthur Miller	1915	2005
Gods and Generals	2003	Ron Maxwell	1949	"\N"
Everyone's Going to Die	2013	Jones	"\N"	"\N"
10 Cent Pistol	2014	Michael C. Martin	"\N"	"\N"
The Beauty Inside	2015	Jeong-ye Park	"\N"	"\N"
Summerland	2020	Jessica Swale	"\N"	"\N"
Amish Abduction	2019	Eric Weinstock	"\N"	"\N"
Melody Time	1948	Erdman Penner	1905	1956
To Catch a Thief	1955	David Dodge	1910	1974
The Dunwich Horror	1970	Henry Rosenbaum	"\N"	"\N"
The Dove	1974	Adam Kennedy	1922	1997
Until the End of the World	1991	Michael Almereyda	1959	"\N"
Because of Winn-Dixie	2005	Kate DiCamillo	1964	"\N"
Circumstances 2: The Chase	2020	Sareta Cheathem	"\N"	"\N"
Raaz Reboot	2016	Vikram Bhatt	1969	"\N"
Real Genius	1985	Neal Israel	1945	"\N"
84 Charing Cross Road	1987	Hugh Whitemore	1936	2018
Morning Show Mysteries Morning Show Mysteries: Death by Design	2019	Al Roker	1954	"\N"
Agoraphobia	2015	Lou Simon	"\N"	"\N"
Blindsided	2018	Johnny Mitchell	"\N"	"\N"
Mazes and Monsters	1982	Rona Jaffe	1931	2005
Gabriel	2007	Shane Abbess	"\N"	"\N"
Blame	2017	Laurie Shephard	"\N"	"\N"
The Hows of Us	2018	Carmi Raymundo	"\N"	"\N"
Falling for Grace	2006	Fay Ann Lee	"\N"	"\N"
Love Happens	2009	Mike Thompson	1969	"\N"
Samurai Cop 2: Deadly Vengeance	2015	Gregory Hatanaka	"\N"	"\N"
City of Women	1980	Federico Fellini	1920	1993
Liar Liar	1997	Stephen Mazur	"\N"	"\N"
The Deep House	2021	Rachel Parker	"\N"	"\N"
She Has a Name	2016	Andrew Kooman	"\N"	"\N"
Radium Girls	2018	Brittany Shaw	"\N"	"\N"
Love at First Glance	2017	Kathy Kloves	"\N"	"\N"
Mad Love	1935	Maurice Renard	1875	1939
Heroes of Fort Worth	1965	Eduardo Manzanos	1919	1987
Mystic Pizza	1988	Randy Howze	"\N"	"\N"
Life Is Beautiful	1997	Vincenzo Cerami	1940	2013
Unnatural Causes	2008	Robert Malenfant	"\N"	"\N"
Asylum: Twisted Horror and Fantasy Tales	2020	Mauro Croche	"\N"	"\N"
Hacker: Trust No One	2021	Bobby K. Richardson	"\N"	"\N"
A Birder's Guide to Everything	2013	Luke Matheny	1976	"\N"
Scrat: Spaced Out	2016	Yoni Brenner	"\N"	"\N"
The Ghost Who Walks	2019	Ben Bostick	"\N"	"\N"
Nature of Love	2020	Uma Incrocci	"\N"	"\N"
The Lake House	2006	Eun-Jeong Kim	1967	"\N"
Point Break	2015	W. Peter Iliff	1957	"\N"
